date,store_id,city,sku_id,power_cluster,predicted_demand,confidence_score,lower_bound,upper_bound
2023-07-07,STORE_038,Ahmedabad,SKU_058,low,17.31,0.59,12.56,22.06
2023-07-01,STORE_039,Ahmedabad,SKU_132,low,7.38,0.39,4.22,10.54
2023-07-02,STORE_039,Ahmedabad,SKU_132,low,7.37,0.54,5.05,9.69
2023-07-03,STORE_039,Ahmedabad,SKU_132,low,5.73,0.37,3.19,8.27
2023-07-04,STORE_039,Ahmedabad,SKU_132,low,5.73,0.64,4.37,7.09
2023-07-05,STORE_039,Ahmedabad,SKU_132,low,5.73,0.95,5.72,5.74
2023-07-06,STORE_039,Ahmedabad,SKU_132,low,5.84,0.45,3.61,8.07
2023-07-07,STORE_039,Ahmedabad,SKU_132,low,5.84,0.65,4.5,7.18
2023-07-01,STORE_047,Lucknow,SKU_011,high,11.17,0.3,5.62,16.72
2023-07-02,STORE_047,Lucknow,SKU_011,high,11.16,0.34,5.95,16.37
2023-07-03,STORE_047,Lucknow,SKU_011,high,8.49,0.91,8.21,8.77
2023-07-04,STORE_047,Lucknow,SKU_011,high,8.49,0.42,5.01,11.97
2023-07-05,STORE_047,Lucknow,SKU_011,high,8.49,0.89,8.12,8.86
2023-07-06,STORE_047,Lucknow,SKU_011,high,8.6,0.87,8.09,9.11
2023-07-07,STORE_047,Lucknow,SKU_011,high,8.6,0.9,8.28,8.92
2023-07-01,STORE_049,Lucknow,SKU_180,high,2.3,0.71,1.88,2.72
2023-07-02,STORE_049,Lucknow,SKU_180,high,2.3,0.44,1.4,3.2
2023-07-03,STORE_049,Lucknow,SKU_180,high,2.01,0.7,1.62,2.4
2023-07-04,STORE_049,Lucknow,SKU_180,high,2.01,0.53,1.36,2.66
2023-07-05,STORE_049,Lucknow,SKU_180,high,2.01,0.7,1.62,2.4
2023-07-06,STORE_049,Lucknow,SKU_180,high,2.04,0.73,1.69,2.39
2023-07-07,STORE_049,Lucknow,SKU_180,high,2.04,0.61,1.51,2.57
2023-07-01,STORE_013,Delhi,SKU_020,low,13.76,0.39,7.8,19.72
2023-07-02,STORE_013,Delhi,SKU_020,low,13.74,0.77,11.87,15.61
2023-07-03,STORE_013,Delhi,SKU_020,low,10.54,0.39,5.99,15.09
2023-07-04,STORE_013,Delhi,SKU_020,low,10.54,0.69,8.47,12.61
2023-07-05,STORE_013,Delhi,SKU_020,low,10.54,0.69,8.41,12.67
2023-07-06,STORE_013,Delhi,SKU_020,low,10.53,0.81,9.43,11.63
2023-07-07,STORE_013,Delhi,SKU_020,low,10.53,0.63,7.91,13.15
2023-07-01,STORE_041,Jaipur,SKU_078,very_high,1.87,0.31,0.95,2.79
2023-07-02,STORE_041,Jaipur,SKU_078,very_high,1.87,0.47,1.18,2.56
2023-07-03,STORE_041,Jaipur,SKU_078,very_high,1.7,0.76,1.45,1.95
2023-07-04,STORE_041,Jaipur,SKU_078,very_high,1.7,0.46,1.06,2.34
2023-07-05,STORE_041,Jaipur,SKU_078,very_high,1.7,0.81,1.51,1.89
2023-07-06,STORE_041,Jaipur,SKU_078,very_high,1.69,0.59,1.23,2.15
2023-07-07,STORE_041,Jaipur,SKU_078,very_high,1.69,0.34,0.9,2.48
2023-07-01,STORE_037,Pune,SKU_197,high,12.31,0.54,8.45,16.17
2023-07-02,STORE_037,Pune,SKU_197,high,12.3,0.54,8.41,16.19
2023-07-03,STORE_037,Pune,SKU_197,high,9.59,0.74,8.02,11.16
2023-07-04,STORE_037,Pune,SKU_197,high,9.59,0.64,7.33,11.85
2023-07-05,STORE_037,Pune,SKU_197,high,9.59,0.49,6.16,13.02
2023-07-06,STORE_037,Pune,SKU_197,high,9.58,0.77,8.28,10.88
2023-07-07,STORE_037,Pune,SKU_197,high,9.58,0.32,4.97,14.19
2023-07-01,STORE_006,Mumbai,SKU_129,very_high,3.85,0.63,2.91,4.79
2023-07-02,STORE_006,Mumbai,SKU_129,very_high,3.85,0.39,2.18,5.52
2023-07-03,STORE_006,Mumbai,SKU_129,very_high,3.07,0.33,1.59,4.55
2023-07-04,STORE_006,Mumbai,SKU_129,very_high,3.07,0.35,1.65,4.49
2023-07-05,STORE_006,Mumbai,SKU_129,very_high,3.07,0.83,2.8,3.34
2023-07-06,STORE_006,Mumbai,SKU_129,very_high,3.1,0.95,3.09,3.11
2023-07-07,STORE_006,Mumbai,SKU_129,very_high,3.1,0.73,2.58,3.62
2023-07-01,STORE_043,Jaipur,SKU_115,high,2.56,0.94,2.55,2.57
2023-07-02,STORE_043,Jaipur,SKU_115,high,2.56,0.61,1.89,3.23
2023-07-03,STORE_043,Jaipur,SKU_115,high,2.27,0.67,1.77,2.77
2023-07-04,STORE_043,Jaipur,SKU_115,high,2.27,0.53,1.53,3.01
2023-07-05,STORE_043,Jaipur,SKU_115,high,2.27,0.65,1.74,2.8
2023-07-06,STORE_043,Jaipur,SKU_115,high,2.27,0.46,1.41,3.13
2023-07-07,STORE_043,Jaipur,SKU_115,high,2.27,0.45,1.39,3.15
2023-07-01,STORE_032,Kolkata,SKU_187,medium,2.8,0.9,2.69,2.91
2023-07-02,STORE_032,Kolkata,SKU_187,medium,2.8,0.42,1.67,3.93
2023-07-03,STORE_032,Kolkata,SKU_187,medium,2.44,0.79,2.15,2.73
2023-07-04,STORE_032,Kolkata,SKU_187,medium,2.44,0.82,2.2,2.68
2023-07-05,STORE_032,Kolkata,SKU_187,medium,2.44,0.83,2.21,2.67
2023-07-06,STORE_032,Kolkata,SKU_187,medium,2.44,0.56,1.7,3.18
2023-07-07,STORE_032,Kolkata,SKU_187,medium,2.44,0.37,1.35,3.53
2023-07-01,STORE_017,Bangalore,SKU_159,medium,10.04,0.54,6.88,13.2
2023-07-02,STORE_017,Bangalore,SKU_159,medium,10.02,0.85,9.24,10.8
2023-07-03,STORE_017,Bangalore,SKU_159,medium,7.57,0.31,3.86,11.28
2023-07-04,STORE_017,Bangalore,SKU_159,medium,7.57,0.74,6.34,8.8
2023-07-05,STORE_017,Bangalore,SKU_159,medium,7.57,0.89,7.25,7.89
2023-07-06,STORE_017,Bangalore,SKU_159,medium,7.67,0.61,5.66,9.68
2023-07-07,STORE_017,Bangalore,SKU_159,medium,7.67,0.55,5.31,10.03
2023-07-01,STORE_042,Jaipur,SKU_077,medium,1.87,0.43,1.12,2.62
2023-07-02,STORE_042,Jaipur,SKU_077,medium,1.87,0.58,1.34,2.4
2023-07-03,STORE_042,Jaipur,SKU_077,medium,1.7,0.67,1.34,2.06
2023-07-04,STORE_042,Jaipur,SKU_077,medium,1.7,0.73,1.42,1.98
2023-07-05,STORE_042,Jaipur,SKU_077,medium,1.7,0.93,1.67,1.73
2023-07-06,STORE_042,Jaipur,SKU_077,medium,1.69,0.71,1.37,2.01
2023-07-07,STORE_042,Jaipur,SKU_077,medium,1.69,0.8,1.49,1.89
2023-07-01,STORE_025,Hyderabad,SKU_024,low,5.2,0.46,3.25,7.15
2023-07-02,STORE_025,Hyderabad,SKU_024,low,5.19,0.48,3.29,7.09
2023-07-03,STORE_025,Hyderabad,SKU_024,low,4.24,0.89,4.04,4.44
2023-07-04,STORE_025,Hyderabad,SKU_024,low,4.24,0.81,3.78,4.7
2023-07-05,STORE_025,Hyderabad,SKU_024,low,4.24,0.39,2.42,6.06
2023-07-06,STORE_025,Hyderabad,SKU_024,low,4.25,0.45,2.63,5.87
2023-07-07,STORE_025,Hyderabad,SKU_024,low,4.25,0.83,3.84,4.66
2023-07-01,STORE_032,Kolkata,SKU_182,medium,2.8,0.91,2.71,2.89
2023-07-02,STORE_032,Kolkata,SKU_182,medium,2.8,0.64,2.12,3.48
2023-07-03,STORE_032,Kolkata,SKU_182,medium,2.44,0.8,2.15,2.73
2023-07-04,STORE_032,Kolkata,SKU_182,medium,2.44,0.75,2.07,2.81
2023-07-05,STORE_032,Kolkata,SKU_182,medium,2.44,0.61,1.8,3.08
2023-07-06,STORE_032,Kolkata,SKU_182,medium,2.44,0.72,2.01,2.87
2023-07-07,STORE_032,Kolkata,SKU_182,medium,2.44,0.85,2.25,2.63
2023-07-01,STORE_016,Bangalore,SKU_080,very_high,4.89,0.3,2.46,7.32
2023-07-02,STORE_016,Bangalore,SKU_080,very_high,4.89,0.95,4.89,4.89
2023-07-03,STORE_016,Bangalore,SKU_080,very_high,3.93,0.58,2.82,5.04
2023-07-04,STORE_016,Bangalore,SKU_080,very_high,3.93,0.47,2.48,5.38
2023-07-05,STORE_016,Bangalore,SKU_080,very_high,3.93,0.72,3.24,4.62
2023-07-06,STORE_016,Bangalore,SKU_080,very_high,3.93,0.69,3.15,4.71
2023-07-07,STORE_016,Bangalore,SKU_080,very_high,3.93,0.92,3.84,4.02
2023-07-01,STORE_003,Mumbai,SKU_077,very_high,4.9,0.8,4.35,5.45
2023-07-02,STORE_003,Mumbai,SKU_077,very_high,4.9,0.76,4.2,5.6
2023-07-03,STORE_003,Mumbai,SKU_077,very_high,3.87,0.38,2.18,5.56
2023-07-04,STORE_003,Mumbai,SKU_077,very_high,3.87,0.47,2.44,5.3
2023-07-05,STORE_003,Mumbai,SKU_077,very_high,3.87,0.8,3.43,4.31
2023-07-06,STORE_003,Mumbai,SKU_077,very_high,3.9,0.52,2.62,5.18
2023-07-07,STORE_003,Mumbai,SKU_077,very_high,3.9,0.87,3.66,4.14
2023-07-01,STORE_045,Jaipur,SKU_058,high,3.54,0.94,3.51,3.57
2023-07-02,STORE_045,Jaipur,SKU_058,high,3.54,0.42,2.09,4.99
2023-07-03,STORE_045,Jaipur,SKU_058,high,2.9,0.58,2.08,3.72
2023-07-04,STORE_045,Jaipur,SKU_058,high,2.9,0.43,1.73,4.07
2023-07-05,STORE_045,Jaipur,SKU_058,high,2.9,0.76,2.48,3.32
2023-07-06,STORE_045,Jaipur,SKU_058,high,2.9,0.69,2.31,3.49
2023-07-07,STORE_045,Jaipur,SKU_058,high,2.9,0.46,1.81,3.99
2023-07-01,STORE_008,Mumbai,SKU_135,very_high,10.08,0.75,8.51,11.65
2023-07-02,STORE_008,Mumbai,SKU_135,very_high,10.07,0.54,6.89,13.25
2023-07-03,STORE_008,Mumbai,SKU_135,very_high,7.6,0.38,4.25,10.95
2023-07-04,STORE_008,Mumbai,SKU_135,very_high,7.6,0.67,5.95,9.25
2023-07-05,STORE_008,Mumbai,SKU_135,very_high,7.6,0.72,6.24,8.96
2023-07-06,STORE_008,Mumbai,SKU_135,very_high,7.73,0.87,7.23,8.23
2023-07-07,STORE_008,Mumbai,SKU_135,very_high,7.73,0.41,4.54,10.92
2023-07-01,STORE_038,Ahmedabad,SKU_016,high,14.13,0.57,10.04,18.22
2023-07-02,STORE_038,Ahmedabad,SKU_016,high,14.12,0.58,10.13,18.11
2023-07-03,STORE_038,Ahmedabad,SKU_016,high,10.57,0.48,6.77,14.37
2023-07-04,STORE_038,Ahmedabad,SKU_016,high,10.57,0.73,8.77,12.37
2023-07-05,STORE_038,Ahmedabad,SKU_016,high,10.57,0.73,8.82,12.32
2023-07-06,STORE_038,Ahmedabad,SKU_016,high,10.59,0.76,9.04,12.14
2023-07-07,STORE_038,Ahmedabad,SKU_016,high,10.59,0.52,7.07,14.11
2023-07-01,STORE_048,Lucknow,SKU_132,low,8.76,0.87,8.21,9.31
2023-07-02,STORE_048,Lucknow,SKU_132,low,8.75,0.72,7.21,10.29
2023-07-03,STORE_048,Lucknow,SKU_132,low,6.75,0.49,4.37,9.13
2023-07-04,STORE_048,Lucknow,SKU_132,low,6.75,0.94,6.71,6.79
2023-07-05,STORE_048,Lucknow,SKU_132,low,6.75,0.94,6.67,6.83
2023-07-06,STORE_048,Lucknow,SKU_132,low,6.88,0.73,5.74,8.02
2023-07-07,STORE_048,Lucknow,SKU_132,low,6.88,0.77,5.92,7.84
2023-07-01,STORE_010,Delhi,SKU_176,very_high,15.6,0.45,9.63,21.57
2023-07-02,STORE_010,Delhi,SKU_176,very_high,15.6,0.41,9.14,22.06
2023-07-03,STORE_010,Delhi,SKU_176,very_high,12.05,0.89,11.5,12.6
2023-07-04,STORE_010,Delhi,SKU_176,very_high,12.05,0.39,6.81,17.29
2023-07-05,STORE_010,Delhi,SKU_176,very_high,12.05,0.76,10.24,13.86
2023-07-06,STORE_010,Delhi,SKU_176,very_high,12.03,0.64,9.14,14.92
2023-07-07,STORE_010,Delhi,SKU_176,very_high,12.03,0.87,11.3,12.76
2023-07-01,STORE_016,Bangalore,SKU_152,very_high,10.04,0.6,7.34,12.74
2023-07-02,STORE_016,Bangalore,SKU_152,very_high,10.02,0.84,9.14,10.9
2023-07-03,STORE_016,Bangalore,SKU_152,very_high,7.57,0.81,6.76,8.38
2023-07-04,STORE_016,Bangalore,SKU_152,very_high,7.57,0.59,5.45,9.69
2023-07-05,STORE_016,Bangalore,SKU_152,very_high,7.57,0.44,4.58,10.56
2023-07-06,STORE_016,Bangalore,SKU_152,very_high,7.67,0.54,5.26,10.08
2023-07-07,STORE_016,Bangalore,SKU_152,very_high,7.67,0.51,5.09,10.25
2023-07-01,STORE_024,Hyderabad,SKU_096,high,4.88,0.8,4.31,5.45
2023-07-02,STORE_024,Hyderabad,SKU_096,high,4.88,0.63,3.68,6.08
2023-07-03,STORE_024,Hyderabad,SKU_096,high,3.87,0.73,3.22,4.52
2023-07-04,STORE_024,Hyderabad,SKU_096,high,3.87,0.82,3.5,4.24
2023-07-05,STORE_024,Hyderabad,SKU_096,high,3.87,0.46,2.4,5.34
2023-07-06,STORE_024,Hyderabad,SKU_096,high,3.86,0.54,2.65,5.07
2023-07-07,STORE_024,Hyderabad,SKU_096,high,3.86,0.39,2.21,5.51
2023-07-01,STORE_016,Bangalore,SKU_121,medium,10.57,0.84,9.66,11.48
2023-07-02,STORE_016,Bangalore,SKU_121,medium,10.56,0.89,10.11,11.01
2023-07-03,STORE_016,Bangalore,SKU_121,medium,8.22,0.87,7.69,8.75
2023-07-04,STORE_016,Bangalore,SKU_121,medium,8.22,0.67,6.44,10.0
2023-07-05,STORE_016,Bangalore,SKU_121,medium,8.22,0.73,6.81,9.63
2023-07-06,STORE_016,Bangalore,SKU_121,medium,8.29,0.68,6.57,10.01
2023-07-07,STORE_016,Bangalore,SKU_121,medium,8.29,0.61,6.09,10.49
2023-07-01,STORE_016,Bangalore,SKU_140,very_high,6.46,0.88,6.11,6.81
2023-07-02,STORE_016,Bangalore,SKU_140,very_high,6.46,0.48,4.14,8.78
2023-07-03,STORE_016,Bangalore,SKU_140,very_high,4.89,0.77,4.21,5.57
2023-07-04,STORE_016,Bangalore,SKU_140,very_high,4.89,0.86,4.56,5.22
2023-07-05,STORE_016,Bangalore,SKU_140,very_high,4.89,0.63,3.69,6.09
2023-07-06,STORE_016,Bangalore,SKU_140,very_high,4.9,0.7,3.96,5.84
2023-07-07,STORE_016,Bangalore,SKU_140,very_high,4.9,0.34,2.59,7.21
2023-07-01,STORE_011,Delhi,SKU_117,very_high,2.88,0.38,1.61,4.15
2023-07-02,STORE_011,Delhi,SKU_117,very_high,2.88,0.75,2.44,3.32
2023-07-03,STORE_011,Delhi,SKU_117,very_high,2.46,0.82,2.21,2.71
2023-07-04,STORE_011,Delhi,SKU_117,very_high,2.46,0.68,1.94,2.98
2023-07-05,STORE_011,Delhi,SKU_117,very_high,2.46,0.64,1.87,3.05
2023-07-06,STORE_011,Delhi,SKU_117,very_high,2.49,0.34,1.32,3.66
2023-07-07,STORE_011,Delhi,SKU_117,very_high,2.49,0.41,1.45,3.53
2023-07-01,STORE_007,Mumbai,SKU_169,very_high,7.52,0.52,5.02,10.02
2023-07-02,STORE_007,Mumbai,SKU_169,very_high,7.5,0.51,4.97,10.03
2023-07-03,STORE_007,Mumbai,SKU_169,very_high,5.88,0.52,3.92,7.84
2023-07-04,STORE_007,Mumbai,SKU_169,very_high,5.88,0.49,3.82,7.94
2023-07-05,STORE_007,Mumbai,SKU_169,very_high,5.88,0.43,3.51,8.25
2023-07-06,STORE_007,Mumbai,SKU_169,very_high,5.93,0.52,3.95,7.91
2023-07-07,STORE_007,Mumbai,SKU_169,very_high,5.93,0.64,4.5,7.36
2023-07-01,STORE_044,Jaipur,SKU_049,medium,1.87,0.68,1.48,2.26
2023-07-02,STORE_044,Jaipur,SKU_049,medium,1.87,0.76,1.6,2.14
2023-07-03,STORE_044,Jaipur,SKU_049,medium,1.7,0.42,1.01,2.39
2023-07-04,STORE_044,Jaipur,SKU_049,medium,1.7,0.59,1.22,2.18
2023-07-05,STORE_044,Jaipur,SKU_049,medium,1.7,0.94,1.69,1.71
2023-07-06,STORE_044,Jaipur,SKU_049,medium,1.69,0.38,0.94,2.44
2023-07-07,STORE_044,Jaipur,SKU_049,medium,1.69,0.8,1.5,1.88
2023-07-01,STORE_016,Bangalore,SKU_168,very_high,3.77,0.95,3.76,3.78
2023-07-02,STORE_016,Bangalore,SKU_168,very_high,3.77,0.61,2.8,4.74
2023-07-03,STORE_016,Bangalore,SKU_168,very_high,3.06,0.82,2.75,3.37
2023-07-04,STORE_016,Bangalore,SKU_168,very_high,3.06,0.81,2.72,3.4
2023-07-05,STORE_016,Bangalore,SKU_168,very_high,3.06,0.35,1.65,4.47
2023-07-06,STORE_016,Bangalore,SKU_168,very_high,3.06,0.37,1.7,4.42
2023-07-07,STORE_016,Bangalore,SKU_168,very_high,3.06,0.68,2.42,3.7
2023-07-01,STORE_022,Hyderabad,SKU_166,high,2.66,0.85,2.46,2.86
2023-07-02,STORE_022,Hyderabad,SKU_166,high,2.66,0.53,1.8,3.52
2023-07-03,STORE_022,Hyderabad,SKU_166,high,2.32,0.9,2.24,2.4
2023-07-04,STORE_022,Hyderabad,SKU_166,high,2.32,0.42,1.37,3.27
2023-07-05,STORE_022,Hyderabad,SKU_166,high,2.32,0.8,2.05,2.59
2023-07-06,STORE_022,Hyderabad,SKU_166,high,2.31,0.36,1.25,3.37
2023-07-07,STORE_022,Hyderabad,SKU_166,high,2.31,0.5,1.51,3.11
2023-07-01,STORE_044,Jaipur,SKU_017,very_high,1.87,0.79,1.64,2.1
2023-07-02,STORE_044,Jaipur,SKU_017,very_high,1.87,0.31,0.94,2.8
2023-07-03,STORE_044,Jaipur,SKU_017,very_high,1.7,0.81,1.51,1.89
2023-07-04,STORE_044,Jaipur,SKU_017,very_high,1.7,0.78,1.48,1.92
2023-07-05,STORE_044,Jaipur,SKU_017,very_high,1.7,0.92,1.66,1.74
2023-07-06,STORE_044,Jaipur,SKU_017,very_high,1.69,0.88,1.6,1.78
2023-07-07,STORE_044,Jaipur,SKU_017,very_high,1.69,0.67,1.32,2.06
2023-07-01,STORE_015,Delhi,SKU_092,low,3.85,0.72,3.16,4.54
2023-07-02,STORE_015,Delhi,SKU_092,low,3.85,0.95,3.84,3.86
2023-07-03,STORE_015,Delhi,SKU_092,low,3.07,0.43,1.85,4.29
2023-07-04,STORE_015,Delhi,SKU_092,low,3.07,0.45,1.89,4.25
2023-07-05,STORE_015,Delhi,SKU_092,low,3.07,0.9,2.96,3.18
2023-07-06,STORE_015,Delhi,SKU_092,low,3.1,0.93,3.06,3.14
2023-07-07,STORE_015,Delhi,SKU_092,low,3.1,0.53,2.1,4.1
2023-07-01,STORE_048,Lucknow,SKU_049,medium,6.44,0.57,4.54,8.34
2023-07-02,STORE_048,Lucknow,SKU_049,medium,6.44,0.5,4.21,8.67
2023-07-03,STORE_048,Lucknow,SKU_049,medium,4.84,0.72,3.98,5.7
2023-07-04,STORE_048,Lucknow,SKU_049,medium,4.84,0.4,2.79,6.89
2023-07-05,STORE_048,Lucknow,SKU_049,medium,4.84,0.31,2.48,7.2
2023-07-06,STORE_048,Lucknow,SKU_049,medium,4.88,0.8,4.31,5.45
2023-07-07,STORE_048,Lucknow,SKU_049,medium,4.88,0.86,4.53,5.23
2023-07-01,STORE_022,Hyderabad,SKU_067,medium,5.51,0.55,3.83,7.19
2023-07-02,STORE_022,Hyderabad,SKU_067,medium,5.51,0.81,4.93,6.09
2023-07-03,STORE_022,Hyderabad,SKU_067,medium,4.36,0.4,2.5,6.22
2023-07-04,STORE_022,Hyderabad,SKU_067,medium,4.36,0.57,3.08,5.64
2023-07-05,STORE_022,Hyderabad,SKU_067,medium,4.36,0.44,2.64,6.08
2023-07-06,STORE_022,Hyderabad,SKU_067,medium,4.38,0.66,3.42,5.34
2023-07-07,STORE_022,Hyderabad,SKU_067,medium,4.38,0.72,3.62,5.14
2023-07-01,STORE_001,Mumbai,SKU_044,high,4.9,0.83,4.44,5.36
2023-07-02,STORE_001,Mumbai,SKU_044,high,4.9,0.67,3.85,5.95
2023-07-03,STORE_001,Mumbai,SKU_044,high,3.87,0.72,3.19,4.55
2023-07-04,STORE_001,Mumbai,SKU_044,high,3.87,0.73,3.23,4.51
2023-07-05,STORE_001,Mumbai,SKU_044,high,3.87,0.57,2.75,4.99
2023-07-06,STORE_001,Mumbai,SKU_044,high,3.9,0.41,2.27,5.53
2023-07-07,STORE_001,Mumbai,SKU_044,high,3.9,0.89,3.72,4.08
2023-07-01,STORE_014,Delhi,SKU_133,low,2.33,0.55,1.61,3.05
2023-07-02,STORE_014,Delhi,SKU_133,low,2.33,0.58,1.67,2.99
2023-07-03,STORE_014,Delhi,SKU_133,low,2.01,0.83,1.82,2.2
2023-07-04,STORE_014,Delhi,SKU_133,low,2.01,0.36,1.1,2.92
2023-07-05,STORE_014,Delhi,SKU_133,low,2.01,0.41,1.17,2.85
2023-07-06,STORE_014,Delhi,SKU_133,low,2.04,0.75,1.73,2.35
2023-07-07,STORE_014,Delhi,SKU_133,low,2.04,0.49,1.32,2.76
2023-07-01,STORE_007,Mumbai,SKU_020,very_high,12.57,0.78,10.89,14.25
2023-07-02,STORE_007,Mumbai,SKU_020,very_high,12.56,0.89,11.99,13.13
2023-07-03,STORE_007,Mumbai,SKU_020,very_high,9.61,0.45,5.91,13.31
2023-07-04,STORE_007,Mumbai,SKU_020,very_high,9.61,0.45,5.9,13.32
2023-07-05,STORE_007,Mumbai,SKU_020,very_high,9.61,0.84,8.78,10.44
2023-07-06,STORE_007,Mumbai,SKU_020,very_high,9.67,0.7,7.84,11.5
2023-07-07,STORE_007,Mumbai,SKU_020,very_high,9.67,0.51,6.4,12.94
2023-07-01,STORE_011,Delhi,SKU_013,very_high,10.08,0.47,6.38,13.78
2023-07-02,STORE_011,Delhi,SKU_013,very_high,10.07,0.56,7.01,13.13
2023-07-03,STORE_011,Delhi,SKU_013,very_high,7.6,0.38,4.27,10.93
2023-07-04,STORE_011,Delhi,SKU_013,very_high,7.6,0.74,6.37,8.83
2023-07-05,STORE_011,Delhi,SKU_013,very_high,7.6,0.55,5.27,9.93
2023-07-06,STORE_011,Delhi,SKU_013,very_high,7.73,0.66,6.03,9.43
2023-07-07,STORE_011,Delhi,SKU_013,very_high,7.73,0.43,4.65,10.81
2023-07-01,STORE_028,Chennai,SKU_062,very_high,7.42,0.79,6.5,8.34
2023-07-02,STORE_028,Chennai,SKU_062,very_high,7.41,0.7,5.99,8.83
2023-07-03,STORE_028,Chennai,SKU_062,very_high,5.72,0.6,4.18,7.26
2023-07-04,STORE_028,Chennai,SKU_062,very_high,5.72,0.8,5.04,6.4
2023-07-05,STORE_028,Chennai,SKU_062,very_high,5.72,0.4,3.3,8.14
2023-07-06,STORE_028,Chennai,SKU_062,very_high,5.85,0.93,5.74,5.96
2023-07-07,STORE_028,Chennai,SKU_062,very_high,5.85,0.85,5.39,6.31
2023-07-01,STORE_040,Ahmedabad,SKU_094,medium,23.54,0.69,18.77,28.31
2023-07-02,STORE_040,Ahmedabad,SKU_094,medium,23.54,0.42,13.93,33.15
2023-07-03,STORE_040,Ahmedabad,SKU_094,medium,18.32,0.6,13.36,23.28
2023-07-04,STORE_040,Ahmedabad,SKU_094,medium,18.32,0.37,10.21,26.43
2023-07-05,STORE_040,Ahmedabad,SKU_094,medium,18.32,0.79,16.08,20.56
2023-07-06,STORE_040,Ahmedabad,SKU_094,medium,18.34,0.94,18.26,18.42
2023-07-07,STORE_040,Ahmedabad,SKU_094,medium,18.4,0.62,13.73,23.07
2023-07-01,STORE_013,Delhi,SKU_079,very_high,2.88,0.87,2.7,3.06
2023-07-02,STORE_013,Delhi,SKU_079,very_high,2.88,0.31,1.47,4.29
2023-07-03,STORE_013,Delhi,SKU_079,very_high,2.46,0.5,1.61,3.31
2023-07-04,STORE_013,Delhi,SKU_079,very_high,2.46,0.41,1.44,3.48
2023-07-05,STORE_013,Delhi,SKU_079,very_high,2.46,0.66,1.91,3.01
2023-07-06,STORE_013,Delhi,SKU_079,very_high,2.49,0.69,1.99,2.99
2023-07-07,STORE_013,Delhi,SKU_079,very_high,2.49,0.34,1.33,3.65
2023-07-01,STORE_045,Jaipur,SKU_184,high,4.0,0.39,2.28,5.72
2023-07-02,STORE_045,Jaipur,SKU_184,high,4.0,0.59,2.88,5.12
2023-07-03,STORE_045,Jaipur,SKU_184,high,3.47,0.7,2.8,4.14
2023-07-04,STORE_045,Jaipur,SKU_184,high,3.47,0.3,1.75,5.19
2023-07-05,STORE_045,Jaipur,SKU_184,high,3.47,0.48,2.23,4.71
2023-07-06,STORE_045,Jaipur,SKU_184,high,3.41,0.8,3.02,3.8
2023-07-07,STORE_045,Jaipur,SKU_184,high,3.41,0.37,1.89,4.93
2023-07-01,STORE_044,Jaipur,SKU_002,high,2.56,0.69,2.06,3.06
2023-07-02,STORE_044,Jaipur,SKU_002,high,2.56,0.87,2.4,2.72
2023-07-03,STORE_044,Jaipur,SKU_002,high,2.27,0.49,1.48,3.06
2023-07-04,STORE_044,Jaipur,SKU_002,high,2.27,0.61,1.68,2.86
2023-07-05,STORE_044,Jaipur,SKU_002,high,2.27,0.59,1.64,2.9
2023-07-06,STORE_044,Jaipur,SKU_002,high,2.27,0.73,1.89,2.65
2023-07-07,STORE_044,Jaipur,SKU_002,high,2.27,0.86,2.12,2.42
2023-07-01,STORE_002,Mumbai,SKU_126,very_high,4.9,0.51,3.25,6.55
2023-07-02,STORE_002,Mumbai,SKU_126,very_high,4.9,0.49,3.16,6.64
2023-07-03,STORE_002,Mumbai,SKU_126,very_high,3.87,0.47,2.44,5.3
2023-07-04,STORE_002,Mumbai,SKU_126,very_high,3.87,0.79,3.39,4.35
2023-07-05,STORE_002,Mumbai,SKU_126,very_high,3.87,0.77,3.32,4.42
2023-07-06,STORE_002,Mumbai,SKU_126,very_high,3.9,0.35,2.1,5.7
2023-07-07,STORE_002,Mumbai,SKU_126,very_high,3.9,0.51,2.59,5.21
2023-07-01,STORE_036,Pune,SKU_171,high,3.74,0.57,2.65,4.83
2023-07-02,STORE_036,Pune,SKU_171,high,3.74,0.46,2.33,5.15
2023-07-03,STORE_036,Pune,SKU_171,high,3.04,0.51,2.01,4.07
2023-07-04,STORE_036,Pune,SKU_171,high,3.04,0.58,2.17,3.91
2023-07-05,STORE_036,Pune,SKU_171,high,3.04,0.63,2.28,3.8
2023-07-06,STORE_036,Pune,SKU_171,high,3.03,0.83,2.75,3.31
2023-07-07,STORE_036,Pune,SKU_171,high,3.03,0.92,2.96,3.1
2023-07-01,STORE_046,Lucknow,SKU_066,high,11.17,0.78,9.67,12.67
2023-07-02,STORE_046,Lucknow,SKU_066,high,11.16,0.31,5.67,16.65
2023-07-03,STORE_046,Lucknow,SKU_066,high,8.49,0.43,5.11,11.87
2023-07-04,STORE_046,Lucknow,SKU_066,high,8.49,0.87,7.94,9.04
2023-07-05,STORE_046,Lucknow,SKU_066,high,8.49,0.44,5.17,11.81
2023-07-06,STORE_046,Lucknow,SKU_066,high,8.6,0.83,7.8,9.4
2023-07-07,STORE_046,Lucknow,SKU_066,high,8.6,0.59,6.25,10.95
2023-07-01,STORE_006,Mumbai,SKU_015,high,14.12,0.74,11.8,16.44
